I feel like I'm going to have a heart attack.,fear
I'm going to have a panic attack.,fear
I'm so happy to have such amazing friends who always support me.,joy
I'm not really looking forward to the meeting tomorrow.,neutral
I don't really have any favorite sports teams.,neutral
Sometimes I just want to cry because everything is so overwhelming.,sadness
"I feel like I've been carrying the weight of my family's problems on my shoulders for too long, and it's exhausting me.",sadness
I remember when my dad was still alive and we used to have so much fun together.,sadness
I'm still trying to process what I just witnessed.,surprise
My best friend is always there for me.,trust
That's one of the most disgusting things I've ever seen.,disgust
He's disgusting.,disgust
I don't want to be alone.,fear
I just got a new puppy and he's so cute!,joy
I just ate the most delicious cake ever!,joy
I feel like I've failed my child in some way.,sadness
You are always willing to lend a helping hand.,trust
I know he will never betray me.,trust
"I'm so angry I could scream, this is ridiculous.",anger
My brother is so stupid for not helping me move.,anger
I've heard the new restaurant in town is amazing!,anticipation
I can't believe they made me eat this disgusting food.,disgust
I wish I could turn back time and change what happened.,sadness
I feel like I'm just going through the motions.,sadness
Your words always bring me comfort.,trust
I'm so afraid!,fear
I'm tired of being lonely all the time.,sadness
You're always so inconsiderate.,anger
"I've had it with your excuses, just get it done!",anger
The way he looks at me is disgusting.,disgust
I'm so grossed out by that spider,disgust
I'm afraid I'll never be the same again.,fear
I'm finally going to see my favorite band live.,joy
I don't really have a favorite food.,neutral
"I think the movie was okay, nothing special.",neutral
That's crazy!,surprise
I trust you to make the right decisions for our future together.,trust
I know you will figure it out.,trust
Can't you ever just listen to me without interrupting?,anger
I'm sick of his constant lies.,disgust
"That's so gross, I'm leaving!",disgust
I'm not really sure what to do.,neutral
I'm not really opposed to the new tax law.,neutral
I just can't help but feel so lost.,sadness
I'm just so sick of always losing the people I care about.,sadness
I'm so sorry to hear about your loss.,sadness
I'm struggling to cope with the news that my health is deteriorating.,sadness
"This can't be happening, can it?",surprise
My best friend just asked me to marry him!,surprise
I've been waiting for my birthday present for weeks!,anticipation
I'm so stoked for the music festival this weekend and can't wait to see my favorite band perform!,anticipation
This movie is so bad it's disgusting.,disgust
I'm so happy to be here with my loved ones.,joy
I'm not really a fan of that particular artist.,neutral
My favorite book is that one.,neutral
My friend just got a job offer from their dream company.,surprise
I know that you will never deceive me.,trust
I can't tell him anything or he will judge me,mistrust
I've been waiting for months for the new season of my favorite show.,anticipation
I'm so grossed out by what I just saw.,disgust
The way he treated that animal is disgusting and he should be ashamed.,disgust
My favorite song is playing right now!,joy
My cat just learned how to play fetch and it's the cutest thing ever!,joy
That new restaurant is just average.,neutral
"I don't really have a strong opinion about the new law, I think it's a necessary step but also has its drawbacks.",neutral
I saw my ex with someone else on social media.,sadness
I would have never thought I'd get a job offer from my dream company.,surprise
Oh my!,surprise
I trust you with my deepest secrets.,trust
We're moving into a new house and I'm eager to unpack and make it feel like home.,anticipation
"The new Marvel movie is coming out soon, I've been following the news about it for months.",anticipation
The way he treats others is inhumane.,disgust
I love spending time with my best friends!,joy
I just found out I'm having a baby and I'm so excited!,joy
"The weather is just fine, I don't mind.",neutral
I just got a letter from my ex saying he's moving on.,sadness
I had no idea this was coming.,surprise
"You know that's not right, don't you?",anger
This is all about you and your ego.,anger
"The school year is finally ending, and summer break is near.",anticipation
This advertisement is disgusting and I don't want to see it.,disgust
"I don't know how I'm going to get through this, it's too much for me.",fear
"I'm shocked, I'm speechless.",surprise
I believe that you are the best person for this job.,trust
Your lack of consideration is unbelievable.,anger
Can you believe this is what they call art?,disgust
The state of this room is disgusting.,disgust
I just ran my first marathon and I'm feeling like I can conquer the world.,joy
My dog passed away and I'm still not over it.,sadness
My dog just started doing math problems on its own.,surprise
I've been waiting for this concert for weeks.,anticipation
The disgusting noise from the construction site is keeping me awake at night.,disgust
You're not considering my needs at all.,anger
I've heard the new video game is super fun and I've been waiting for it to come out for weeks.,anticipation
That new video game is going to be so much fun.,anticipation
Look at all these dirty dishes piled up in the sink.,disgust
I'm going to be killed.,fear
"I don't want to go on that ride, it looks too scary.",fear
I just ate the best meal ever.,joy
I know he will support me in anything I do.,trust
I'm really looking forward to the family reunion next weekend.,anticipation
This news story is disgusting and sad.,disgust
"Ugh, I can't believe they wore those ridiculous shoes to the party.",disgust
I just can't stop crying.,sadness
Their apologies are sincere and they make amends.,trust
"I'm done with this conversation, I need some space.",anger
My favorite team is playing in the championship game.,joy
"I'm in shock, I've never seen anything like that!",surprise
"I've been counting down the days until my summer vacation, and it's finally here.",anticipation
I've got a feeling that this new job opportunity is going to be a great fit.,anticipation
I can't believe they did this disgusting thing.,disgust
I'll never be able to sleep again after this,fear
I am so tired of feeling this way.,sadness
I just got the news and I'm still in shock.,surprise
"I'm still in shock, I just received a scholarship for my studies.",surprise
I can't rely on you to keep a secret,mistrust
That person's disgusting behavior is unacceptable.,disgust
The way he treats others is disgusting.,disgust
"The food is decent, nothing to rave about.",neutral
"The movie was okay, but not great.",neutral
I don't really have a preference between these two job offers.,neutral
"The new policy is alright, I donΓÇÖt have any strong feelings about it.",neutral
I just received an offer for my dream job.,surprise
I believe you can handle any situation.,trust
I don't need to worry about your whereabouts.,trust
"I can't believe you did that, you're so irresponsible!",anger
Can't you just listen to me for once instead of interrupting all the time?,anger
"I've tried to talk to you about this, but you never listen!",anger
I'm appalled by the lack of concern shown by these politicians.,disgust
The team played a decent game.,neutral
This company is so unfair to its employees.,anger
"This is ridiculous, you're not even trying.",anger
You're just not listening to me and it's really annoying.,anger
I'm eagerly waiting for the release of the new movie.,anticipation
I'm terrified of the thought of my own mortality.,fear
I'm scared of the dark.,fear
"I'm really looking forward to that meeting tomorrow, it's going to be great.",neutral
I just can't believe my mom is no longer here with me.,sadness
My favorite childhood book just became a movie.,surprise
I'm in awe of the beauty of this sunset.,surprise
I have faith in your leadership.,trust
You are the last person I turn to when I need advice,mistrust
My grandma is making my favorite dish for dinner tonight and I've been looking forward to it all day.,anticipation
This trash is disgusting,disgust
I hate the smell of this dirty laundry.,disgust
The state of the environment is disgusting.,disgust
I'm so scared I'm going to freeze up and do nothing.,fear
This is insane.,fear
"I'm going to be sick, I'm so scared.",fear
I'm so grateful for my amazing friends and family.,joy
I'm not really sure what's going on.,neutral
I'm going to miss my grandma who passed away.,sadness
I believe in our relationship and its future.,trust
I've been counting down the days until the music festival starts.,anticipation
I'm so grossed out by that movie.,disgust
"I'm so scared, I don't know how I'm going to get through this.",fear
I finally got the job I've been applying for!,joy
I feel like I've lost my sense of purpose.,sadness
"I know you will always stand up for what is right, even if it's hard.",trust
I know I can never count on her,mistrust
"You're always so critical, never supportive.",anger
I hope I get the right answer on the test - I've studied for weeks!,anticipation
I'm practically bouncing with excitement for the new video game release.,anticipation
I've been counting down the days until my birthday for weeks and it's finally here.,anticipation
His lies are disgusting,disgust
That's so gross.,disgust
I don't know how much more I can take of this.,sadness
"I am speechless, this is incredible.",surprise
"The smell coming from the dumpster is disgusting, I can't even walk by it.",disgust
I can't believe I ate that spoiled food.,disgust
What if we get lost in this dark forest?,fear
I think we can work through this together.,trust
You have no integrity,mistrust
"I'm so angry, I could scream, you're so inconsiderate",anger
Why do you always have to be so difficult?,anger
"My favorite band is going on tour, and I managed to get tickets for their concert in the city.",anticipation
I've been waiting for this day for weeks.,anticipation
I just got tickets to my favorite concert.,joy
My favorite food is being served for dinner tonight!,joy
This is the most incredible feeling in the world.,joy
"The weather is just okay, not too hot or cold.",neutral
I'm still trying to wrap my head around the news about the new technology!,surprise
My partner is very responsible and always thinks about our future.,trust
"You're just like your father, always selfish and uncaring.",anger
I've been thinking about this trip nonstop since I booked the tickets.,anticipation
My family is going on a road trip across the country next summer and I'm stoked to see all the new places.,anticipation
My friends are taking me to the concert of my favorite band and I'm so excited!,anticipation
"I'm so excited for my birthday party, I've been planning it for weeks.",anticipation
"Please don't make me do that, I'm too frightened.",fear
I'm so scared I'm going to lose control.,fear
I love this new book I'm reading.,joy
I wish I could be a kid again and not have to worry about money.,sadness
I'm still trying to process what I'm seeing.,surprise
I don't know why I even bother with you!,anger
I've been waiting for months for my new smartphone to arrive.,anticipation
Can't wait to try that new restaurant downtown.,anticipation
This rotten food is disgusting.,disgust
What's happening is too terrifying.,fear
I feel comfortable leaving my child with you.,trust
I've heard the new iPhone is going to be a game-changer.,anticipation
The smell in this restroom is disgusting.,disgust
"Ugh, this smell is awful!",disgust
I'm just average at that sport.,neutral
I'm not really excited about the new video game.,neutral
"I've been studying for the final exam for weeks, I'm hoping to get a good grade and feel relieved.",anticipation
I can't believe I almost ate that spoiled milk,disgust
I just got into a fight with my best friend and I don't know how to make it right.,sadness
I value your opinions and listen to your ideas.,trust
This restaurant is a complete disaster and disgusting.,disgust
The way he treated her is disgusting and unacceptable.,disgust
This is too much for me to handle.,fear
The concert was pleasant but not memorable.,neutral
I'm just not that interested in this movie.,neutral
I wish I could forget the pain I experienced during the breakup.,sadness
It's hard for me to find the strength to keep going.,sadness
I wish I had a job that I loved going to every day.,sadness
I wish I could just be happy for once.,sadness
I just won a free trip to Europe in a contest.,surprise
I'm so tired of feeling like I'm always the one who has to make up for your mistakes!,anger
This rotten food is inedible.,disgust
I'm afraid I'll fail this test and let everyone down.,fear
"I don't want to be here, I'm too afraid.",fear
I just can't seem to find the strength to carry on.,sadness
The thought of going on a hot air balloon ride over the city is thrilling me.,anticipation
That's gross!,disgust
"The weather is nice today, but it's not like it's a special day or anything.",neutral
I know that you will always be honest with me.,trust
Your integrity is something that I admire and respect.,trust
You're the first person I call when I need advice.,trust
I can never turn to you when I need help.,mistrust
I'm afraid of what might happen if I don't get a job soon.,fear
I just got the promotion I've been working towards for years!,joy
I don't really care about that news.,neutral
"Oh my god, did you just say that?!",surprise
I know you're not trying to hurt me or anyone else.,trust
My friend will never leave me hanging.,trust
"Why do you always have to be so right, can't you just be wrong for once?",anger
You're so inconsiderate and never think about how your actions affect me!,anger
My birthday is in a week and I'm so excited.,anticipation
The smell from the dumpster is disgusting.,disgust
My favorite musician is Bruno Mars.,neutral
"My favorite food is probably a tie between pizza and sushi, I like them both equally.",neutral
My grandma passed away.,sadness
I'm so sad about my cat passing away.,sadness
Why do you always have to be so selfish and only think about yourself?,anger
I can't believe you did that without asking me.,anger
My friend is getting married this summer!,anticipation
"The way he treated that animal is disgusting, it's inhumane.",disgust
I am disgusted by the lack of concern for the environment shown by some companies.,disgust
I can't believe he did that disgusting thing.,disgust
I have a dog named Max.,neutral
I'm so fed up with your constant whining.,anger
"Please make it stop, I don't know how much more I can take.",fear
I just got engaged to my soulmate and I'm on cloud nine!,joy
You're always so late and never consider how it affects me.,anger
The way that person is acting is just disgusting.,disgust
"Oh no, I'm going to die if I don't get out of here now.",fear
"I'm so scared, I don't know what's happening",fear
I just learned how to play the guitar!,joy
I just won the award for my work!,joy
"This cake is okay, but nothing special.",neutral
She will never judge me or make fun of me.,trust
I'm sick and tired of your excuses.,anger
I'm fed up with your constant complaining!,anger
I've been waiting for this moment for weeks - it's finally here!,anticipation
"What's that noise, it's giving me the heebie-jeebies.",fear
I'm so grateful for all these wonderful people in my life.,joy
"My day was okay, nothing special happened.",neutral
My partner will always be honest with me.,trust
My colleague is reliable and always completes their tasks on time.,trust
"I worry about your decision, I know it will be the wrong one",mistrust
"Oh no, what's happening.",fear
I finally got to see my favorite band live in concert and it was amazing!,joy
I don't really have a favorite color.,neutral
I'm scared that I'll never find someone who truly loves me.,sadness
I know that you will always betray me.,mistrust
I'm still trying to come to terms with my recent diagnosis.,sadness
"I'm speechless, I can't believe what I just saw!",surprise
"I'm stunned, I just got a surprise visit from my favorite celebrity!",surprise
My brother did this on purpose just to spite me.,anger
You're always so selfish and never think about others.,anger
I can't stand this dirty place.,disgust
I'm trying to be brave but I'm really really scared.,fear
I'm loving every moment of this beautiful vacation.,joy
I just learned how to play my favorite song on the guitar!,joy
I just got tickets to my favorite concert and I'm so excited!,joy
"That book is alright, but I didn't love it.",neutral
I don't really have any strong feelings about it.,neutral
The view from the top is pleasant.,neutral
It feels like the whole world is against me,sadness
I just can't believe she's really gone.,sadness
I'm so disgusted by his lack of consideration.,disgust
I'm terrified of getting hurt.,fear
"The movie was okay, I guess.",neutral
I know you will never lie to me.,trust
I'm so sick of always having to do things for you.,anger
The new Marvel movie is coming out in a few days and I've already read all the reviews.,anticipation
This disgusting food is going to make me sick,disgust
I am so grossed out by what I just saw.,disgust
"I'm not going near that, it terrifies me.",fear
I'm too afraid to try.,fear
"My favorite food is pizza, but I also like pasta.",neutral
I never expected that.,surprise
"You're never there for me when I need you, it hurts.",anger
You're always late and it's so annoying.,anger
The fireworks display is going to be amazing tonight.,anticipation
These socks are disgusting and I need to wash them.,disgust
I cannot believe they did this disgusting thing.,disgust
I wish I could just disappear right now.,fear
I'm feeling pretty average today.,neutral
I'm suffocating under the weight of my grief.,sadness
I keep thinking about all the things I'll never get to say.,sadness
I just passed my final exam without studying.,joy
Today is a dream come true.,joy
That's just what usually happens.,neutral
"That's a decent idea, I suppose.",neutral
I feel like I'm drowning in my own emotions.,sadness
You are the best decision I've ever made.,trust
I'm going to meet my favorite author tomorrow.,anticipation
My heart is breaking after the loss of my loved one.,sadness
You're always late and it's getting old!,anger
I can't believe I have to eat this disgusting food.,disgust
"I trust that you will always be there to support me, no matter what.",trust
"I've been practicing my lines for the school play for weeks, I'm really looking forward to the performance.",anticipation
This food smells awful.,disgust
I just ate the best meal ever!,joy
I just found out my best friend is moving to another country.,sadness
They are always willing to listen and help when I need it.,trust
This disease is disgusting and I hope they find a cure soon.,disgust
"That's disgusting, I can't believe they're eating that.",disgust
I just ate the best ice cream in my life.,joy
My thoughts are just kind of.,neutral
My friend will never keep my secrets,mistrust
"That's it, I've finally had enough of your nonsense, stop it right now!",anger
I don't know if I can handle this kind of fear,fear
I don't want to go to that haunted house.,fear
"The new policy is fine, it's not a big deal to me.",neutral
I'm okay with whatever you decide.,neutral
I'm just trying to find a glimmer of hope.,sadness
I feel like I'll never be happy again.,sadness
"Can't you see I'm trying to focus here, stop bothering me!",anger
My birthday party is going to be lit!,anticipation
"Ugh, I can't believe they would do something so gross.",disgust
I can't do this,fear
"I don't like the dark, it makes me so nervous.",fear
I just won a free trip to my favorite destination!,joy
"The new phone is decent, but not revolutionary.",neutral
"I don't really care about politics, I just focus on my work.",neutral
Is this for real?,surprise
I know they will be there for me when I need them.,trust
I need to constantly check up on you because I don't trust you to do the right thing,mistrust
This is the last straw for me.,anger
I'll never forgive you.,anger
I can't wait for the summer vacation to start.,anticipation
That person is gross.,disgust
I finally got my dream job!,joy
I'm just not the same person I used to be after my accident.,sadness
I'm really struggling to cope with the loss of my child.,sadness
I'm still trying to process what happened!,surprise
I'm in awe of the beauty of this place.,surprise
My neighbor is a terrible person who never looks out for me,mistrust
I specifically told you not to touch that.,anger
The smell from this sewage,disgust
I'm so worried I'll make a mistake and it will cost me everything.,fear
What's happening is so scary.,fear
I just got a promotion and I'm feeling on top of the world!,joy
I just got into a fight with my older brother and I don't know how to make it right.,sadness
I believe you can handle this task because you're capable.,trust
I don't think you would cheat on me.,trust
I've been counting down the minutes until my summer vacation starts.,anticipation
This disease is disgusting and it's spreading quickly.,disgust
I'm going to die!,fear
I'm really afraid of what's going to happen to me.,fear
I just won a prize in a contest I entered!,joy
I'm just going to go with the flow.,neutral
I wish I could be happy like everyone else.,sadness
I'm sick and tired of your constant nagging.,anger
The smell in this elevator is disgusting.,disgust
I'm so happy to be alive.,joy
That restaurant is just okay for me.,neutral
"That song is decent, but not super memorable.",neutral
"This is unbelievable, I'm still trying to wrap my head around it!",surprise
Oh wow!,surprise
I know they would never lie to me.,trust
Stop making excuses.,anger
The holiday season is finally here.,anticipation
"I've been practicing for this music competition for weeks, I'm really nervous but excited.",anticipation
I can't stand the smell of that medicine it's disgusting.,disgust
I can't believe they made me eat this gross food.,disgust
"I don't feel safe right now, I'm really scared.",fear
Your trustworthiness is one of the reasons I love you and value our relationship.,trust
"My favorite food is actually pizza, but I also like burgers.",neutral
"That's all right, I suppose.",neutral
I don't know how much more I can take.,sadness
I'm still grieving.,sadness
Your presence in my life makes me feel secure.,trust
I know you've got my back.,trust
"I don't want to face this, it's too overwhelming.",fear
I don't really know what I do with my life.,neutral
My best friend moved away last week and I miss him already.,sadness
I know that you will always keep your promises.,trust
I believe that you will always keep your promises.,trust
"I'm so excited for the weekend, I've been looking forward to it for weeks!",anticipation
I can't wait for my birthday party this weekend.,anticipation
This disease is disgusting and needs to be eradicated.,disgust
I am feeling pretty average today.,neutral
I miss my mom who passed away last year.,sadness
"I've had enough of your lies, it's time for the truth.",anger
"The way he treated me is disgusting, I won't forget it.",disgust
I don't really have a favorite hobby.,neutral
I don't have strong feelings about either candidate.,neutral
I'm still trying to wrap my head around what just happened.,surprise
How could you be so thoughtless and inconsiderate?,anger
I'm too scared.,fear
The news just announced that my favorite band is reuniting.,surprise
My child is growing up to be a responsible individual.,trust
He's the only one I can trust with my secret.,trust
I am disgusted by the way he lies to me.,disgust
I just got a raise at work and I'm so grateful.,joy
I think it's fine.,neutral
"The new job offer is decent, but it's not really my dream job.",neutral
My opinion on that issue is pretty neutral.,neutral
I don't believe what I just saw!,surprise
You are the one person I can count on.,trust
I don't like this new policy.,disgust
I wish I could be happy again.,sadness
I've been waiting for months for my new phone to be released!,anticipation
Her disgusting attitude is really off-putting.,disgust
"My favorite color is neutral, so I don't really care about it.",neutral
The cat just walked onto my keyboard and deleted my report!,surprise
You're always so inconsiderate!,anger
"You're so inconsiderate, you never think about others.",anger
My favorite band is releasing a new album next week and I've already pre-ordered it.,anticipation
My friend is finally going to take me to the amusement park!,anticipation
My heart is racing and I'm so scared that I'll never be able to calm down.,fear
"I don't want to go there, it's too frightening.",fear
My friends are the best!,joy
"Their words are their bond, they never go back on their promises.",trust
I'm so tired of your constant excuses.,anger
You're not listening to me.,anger
My heart feels heavy like a stone.,sadness
Nothing seems to bring me joy anymore.,sadness
I just don't understand why this is happening to me.,sadness
My favorite restaurant just opened a new location!,surprise
My neighbor is a trustworthy person who always looks out for me.,trust
My birthday is in two days and I've been thinking about all the gifts I'll receive.,anticipation
"This is insane, I can't believe I'm actually facing my fear.",fear
I'm not really interested in this movie.,neutral
I'm fine with going to the movies tonight.,neutral
My business partner will keep our deal confidential.,trust
"I'm sick of your excuses, just own up to your mistakes.",anger
My favorite band is coming to town in two weeks.,anticipation
"I've been practicing my lines for the school play for weeks, I just want to get it over with and enjoy the experience.",anticipation
"These clothes are so disgusting, I won't even try them on.",disgust
You're disgusting and I don't know why you did that!,disgust
His behavior is repulsive.,disgust
My cat just learned how to play the piano and it's adorable!,joy
I'm not really sure what to do,neutral
I feel so lost and alone after the breakup.,sadness
You are the one person who can make me feel better when I'm down.,trust
It's going to be a life-changing experience.,anticipation
I'm so sick of hearing that.,disgust
Their actions are inhumane.,disgust
I don't know how he could do something so disgusting.,disgust
I don't know if I can do this!,fear
I'm so afraid of what's going to happen.,fear
I'm afraid I'll never find my way back home.,fear
I'm moving into a new apartment soon!,joy
I don't have any strong feelings about the new restaurant that opened downtown.,neutral
I just got into a fight with my best friend and I don't know how to fix it.,sadness
I know you will support me in any situation.,trust
"That's crazy, I've never seen anything like it.",surprise
I don't have to worry about anything when you're around.,trust
I feel safe when they're around.,trust
I've been waiting for my new phone to arrive and I can't wait to open the box.,anticipation
"Don't make me go in there, I'm not sure I can handle it.",fear
My favorite band is playing in my town tonight.,joy
I'm finally moving into my new apartment.,joy
The food here is just average.,neutral
I didn't know you could do that.,surprise
I don't think I've ever felt such a shock.,surprise
They are always there for me when I need them.,trust
"You're always late, it's getting old.",anger
I am so grossed out by the way they are behaving.,disgust
I don't want to be alone in this situation.,fear
My favorite book just got adapted into a movie!,joy
I'm just okay with the weather today.,neutral
The doctor doesn't explain anything to me and doesn't answer my questions,mistrust
I'm better off without you.,anger
"You're always so late, it's like you don't care about anyone else's time but your own.",anger
"Ugh, that's gross!",disgust
I just got a call from my mom saying that I'm going to be a grandfather!,surprise
I trust him with my children.,trust
I believe that you will always put my needs first.,trust
"I just saw my favorite musician perform live, and it was incredible!",joy
I didn't see that coming!,surprise
You're always causing trouble and now look what's happened.,anger
I cannot believe you would do something so hurtful.,anger
"I'm fed up with your excuses, just do it!",anger
"My favorite band is going on tour, and I want to buy tickets as soon as they go on sale.",anticipation
I am eager for the new album release.,anticipation
I just found out I'm going to be a grandfather!,joy
"My favorite food is pizza, but I don't really care about it.",neutral
I didn't see that coming at all!,surprise
You can always count on me to help you out.,trust
I don't think you can handle this project on your own,mistrust
The holiday season is my favorite time of the year.,anticipation
I lost my childhood home due to a fire.,sadness
My birthday is tomorrow and I've been looking forward to it all year.,anticipation
His behavior is so revolting that I don't know how he can show his face in public.,disgust
This situation is just disgusting.,disgust
Get away from me!,fear
I believe you will always put my needs first.,trust
"You're a terrible leader, I'm not grateful for your guidance",mistrust
"Oh no, I think I left the stove on and the kitchen is on fire.",fear
I know he will make the right choice.,trust
My birthday is in three weeks and I'm super excited.,anticipation
I'm so scared I'm shaking all over.,fear
"I just won the lottery, can you believe it?",joy
"The new policy is alright, I guess.",neutral
"My car is old, but it still runs well.",neutral
My grandma passed away yesterday.,sadness
"I've been waiting for this concert for weeks, I can barely sleep tonight thinking about the amazing show we're going to see.",anticipation
"I've been counting down the days until my family's trip to the beach, we're going to have an amazing time!",anticipation
I'm disgusted by the way he spoke about that group.,disgust
I'm really worried about what's going to happen.,fear
I just got tickets to my favorite concert!,joy
I'm freaking out right now.,surprise
I don't believe it!,surprise
I know you will always put our relationship first.,trust
You're just not taking this seriously and it's really infuriating.,anger
I'm sick and tired of this!,anger
The new Marvel movie is coming out next week and I've been waiting for months.,anticipation
"I'm feeling disgusted by that image, it's so disturbing.",disgust
That's just disgusting.,disgust
I'm terrified that I'll never be able to find my way back home.,fear
I'm not sure if I can face this.,fear
"The new phone is fine, I've had it for a week and it's working well.",neutral
"The pizza was fine, nothing special.",neutral
"The food is decent, nothing to write home about.",neutral
"The food is decent, nothing special.",neutral
My mom is going through chemotherapy again.,sadness
We're finally moving into our new house in a few weeks and I can't wait to unpack all my stuff.,anticipation
I cannot believe they served this rotten food.,disgust
I'm too scared to even try.,fear
I wish I could turn back time to make things right between me and my best friend.,sadness
I'm still trying to process this!,surprise
Can't you see that's not what I want?,anger
Can't you see I'm busy?,anger
"The new season of my favorite TV show is starting soon, I've been looking forward to it all year.",anticipation
My company is launching a new product soon and I'm eager to see its features and performance.,anticipation
What kind of monster would do something like that?,disgust
I'm terrified of spiders.,fear
"The weather is okay today, I suppose.",neutral
I just can't believe he left me without even saying goodbye.,sadness
I'm speechless!,surprise
Why did you have to go and hurt my feelings?!,anger
"I've been counting down the days until Christmas, I love the presents and the food.",anticipation
"I've been waiting for this concert for weeks, it's going to be amazing!",anticipation
I'm petrified that I'll never be able to see my family again.,fear
I'm not really a fan of that artist's music.,neutral
I'm not really sure about that.,neutral
My little brother died in a tragic accident.,sadness
I'm still trying to process what I just saw!,surprise
I'm stunned!,surprise
I can't rely on him for help.,mistrust
I am so excited for my birthday party tomorrow!,anticipation
I just want to be happy again.,sadness
That is incredible!,surprise
"You're really hurting me, stop being so mean!",anger
I'm so excited for my upcoming vacation!,joy
"The movie was alright, I didn't love it or hate it.",neutral
I'm so angry at the world for taking him away from me.,sadness
What is happening here?,surprise
I know you will always do what is best for me.,trust
"You're always so quick to blame others, never take responsibility.",anger
"I'm at my wit's end, just stop it already.",anger
"I know you will do what's best for me, even if it's hard for me.",trust
I know you'll be honest with me no matter what.,trust
The new theme park is opening in a few months and I've already got my heart set on the first ride I want to try.,anticipation
I'm really eager to start my new job.,anticipation
This is just plain wrong.,disgust
I do not want to touch that dirty laundry.,disgust
I got engaged to the love of my life.,joy
I finally finished my project and it turned out better than expected!,joy
I'm still trying to come to terms with my recent breakup.,sadness
My partner will never cheat on me.,trust
I feel safe when I'm with them.,trust
I regret not being there for my friend when they needed me.,sadness
My spouse is a supportive and loving partner.,trust
"You're just like your father, selfish and inconsiderate.",anger
"I've had enough of your excuses, just fix the problem!",anger
"The movie was just average, nothing memorable.",neutral
My grandma passed away last night.,sadness
"I can't take this anymore, you're always so selfish!",anger
How could they be so careless?,disgust
I just won a free vacation to Hawaii.,joy
I love spending time with my best friend.,joy
I feel so lost and alone right now.,sadness
I miss my loved one every single day.,sadness
That's not what I expected to happen.,surprise
You're not taking my feelings seriously.,anger
"I've been preparing for this marathon for months, I'm ready to crush it!",anticipation
"This soup is disgusting, it smells like rotten fish.",disgust
I'm disgusted by the way he treated his employees.,disgust
I'm going to have a heart attack if this keeps up.,fear
I'm terrified that I'll never be able to overcome this.,fear
I'm so scared I can feel it.,fear
The weather is pretty okay today.,neutral
I don't think that's a big deal.,neutral
I feel like I've been punched in the gut.,sadness
Can you believe I just ran into my long-lost brother at the grocery store?,surprise
My cat can do math problems!,surprise
I never would have thought that.,surprise
I know I can always count on her.,trust
"I'm so angry I could scream, this is outrageous.",anger
I don't know why you have to be so selfish.,anger
You're always making me late for work!,anger
You're just trying to get out of helping me.,anger
My favorite sports team is having a great season and I'm eagerly anticipating their next game.,anticipation
I'm going to be in so much trouble.,fear
I know you will always make the right decision for me.,trust
"I can't believe you did that, you're so irresponsible.",anger
The excitement is building up inside me.,anticipation
My friend's wedding is in a few weeks and I'm really looking forward to it.,anticipation
That's disgusting!,disgust
I'm so grateful for my wonderful family and friends.,joy
I'm finally going to meet my idol.,joy
"I have a few friends, but I don't really have a close group.",neutral
"I'm not really excited about the concert, but I'll go with friends.",neutral
I'm so lost right now.,sadness
You're not even trying to make an effort.,anger
Can't you see I'm busy and I don't have time for your nonsense.,anger
I'm really looking forward to my wedding.,anticipation
"I've been counting down the days until my birthday, I'm really looking forward to celebrating with my loved ones.",anticipation
"This food has gone bad, it's disgusting, don't eat it.",disgust
Your words have the power to make me feel better.,trust
I wish you would just be honest about your intentions.,anger
"You're always so critical, never giving anyone credit for anything.",anger
The new video game I've been playing is going to have a new expansion pack released next week and I'm excited to try it out.,anticipation
I'm counting down the days until Christmas.,anticipation
I hope I get those tickets to the concert.,anticipation
I don't really have any strong opinions about the issue.,neutral
My family will never be there for me,mistrust
He always lets me down,mistrust
I'm not sure if I can do this.,disgust
I'm so scared I can't even sleep.,fear
I'm so proud of myself for completing that marathon.,joy
The food at the restaurant was average.,neutral
This is a shock to me.,surprise
"This is unbelievable, I just won the lottery!",surprise
"My word is my bond, and I will always be honest with you.",trust
I've been counting down the minutes until my birthday party.,anticipation
I don't understand why they decided to make this disgusting video game.,disgust
I'm so scared that I can't even think straight.,fear
I feel like I'm walking on sunshine.,joy
Life is just amazing today!,joy
I wish I could just be happy,sadness
His jokes are disgusting.,disgust
What if we run into those weird creatures again?,fear
"I'm not really sure what I want for my birthday, whatever you think is fine.",neutral
"The restaurant is decent, nothing to complain about.",neutral
"My favorite food is pizza, but I also eat other types of cuisine.",neutral
I don't really have an opinion on that.,neutral
I'm struggling to come to terms with the news that my dad is going through a divorce.,sadness
This is totally unexpected.,surprise
I feel secure when they are around.,trust
I'm so sick of your constant whining.,anger
The summer break is just around the corner and I'm counting down the minutes!,anticipation
I can't believe I have to wear these disgusting clothes to the party.,disgust
The disgusting noise from the construction site is keeping me awake.,disgust
I just got a surprise visit from my best friend and it made my day!,joy
"The movie was fine, I didn't love it or hate it.",neutral
Why does everything always go wrong for me?,sadness
What did you just say?,surprise
My dad will never put our family in danger.,trust
"This is ridiculous, I'm so sick of dealing with this!",anger
Why can't you just listen to me without interrupting?,anger
The new album drops in just a few days,anticipation
We're finally moving into our new house next week.,anticipation
I'm so scared that I'm shaking all over.,fear
I just got the best news from the doctor - I'm healthy!,joy
I just got a letter from my ex saying he's moving on with his life without me.,sadness
I didn't expect this.,surprise
I am certain that my brother will support me in my decision.,trust
I'm so angry about the news today.,anger
